"UF";"Município";"Ano";"Transferência";"Valor Consolidado";"Código IBGE";"Código SIAFI"
"SP";"Santana de Parnaíba";"2016";"FUNDEB";"R$97.675.680,16";"3547304";"7047"
"SP";"Santana de Parnaíba";"2017";"FUNDEB";"R$102.820.972,13";"3547304";"7047"
"SP";"Santana de Parnaíba";"2018";"FUNDEB";"R$110.398.085,76";"3547304";"7047"
"SP";"Santana de Parnaíba";"2019";"FUNDEB";"R$118.370.341,79";"3547304";"7047"
"SP";"Santana de Parnaíba";"2021";"AJUSTE FUNDEB";"R$425.104,18";"3547304";"7047"
"SP";"Santana de Parnaíba";"2021";"FUNDEB";"R$151.192.590,70";"3547304";"7047"
"SP";"Santana de Parnaíba";"2022";"AJUSTE FUNDEB";"R$302.212,94";"3547304";"7047"
"SP";"Santana de Parnaíba";"2022";"FUNDEB";"R$168.404.043,58";"3547304";"7047"
"SP";"Santo Anastácio";"2012";"FUNDEB";"R$4.027.365,55";"3547700";"7055"
"SP";"Santo Anastácio";"2013";"FUNDEB";"R$4.305.083,06";"3547700";"7055"
"SP";"Santo Anastácio";"2014";"FUNDEB";"R$4.307.130,26";"3547700";"7055"
"SP";"Santo Anastácio";"2015";"FUNDEB";"R$4.255.831,88";"3547700";"7055"
"SP";"Santo Anastácio";"2016";"FUNDEB";"R$4.764.454,90";"3547700";"7055"
"SP";"Santo Anastácio";"2017";"FUNDEB";"R$4.867.141,24";"3547700";"7055"
"SP";"Santo Anastácio";"2018";"FUNDEB";"R$5.169.799,25";"3547700";"7055"
"SP";"Santo Anastácio";"2019";"FUNDEB";"R$5.893.595,68";"3547700";"7055"
"SP";"Santo Anastácio";"2021";"AJUSTE FUNDEB";"-R$153.634,99";"3547700";"7055"
"SP";"Santo Anastácio";"2021";"FUNDEB";"R$6.889.263,32";"3547700";"7055"
"SP";"Santo Anastácio";"2022";"AJUSTE FUNDEB";"-R$335,43";"3547700";"7055"
"SP";"Santo Anastácio";"2022";"FUNDEB";"R$7.454.717,58";"3547700";"7055"
"SP";"Santo André";"2012";"FUNDEB";"R$102.945.704,74";"3547809";"7057"
"SP";"Santo André";"2013";"FUNDEB";"R$117.477.768,45";"3547809";"7057"
"SP";"Santo André";"2014";"FUNDEB";"R$129.023.158,00";"3547809";"7057"
"SP";"Santo André";"2015";"FUNDEB";"R$138.498.677,93";"3547809";"7057"
"SP";"Santo André";"2016";"FUNDEB";"R$147.157.612,85";"3547809";"7057"
"SP";"Santo André";"2017";"FUNDEB";"R$155.453.462,35";"3547809";"7057"
"SP";"Santo André";"2018";"FUNDEB";"R$161.390.685,11";"3547809";"7057"
"SP";"Santo André";"2019";"FUNDEB";"R$184.040.396,06";"3547809";"7057"
"SP";"Santo André";"2021";"AJUSTE FUNDEB";"R$21.971,94";"3547809";"7057"
"SP";"Santo André";"2021";"FUNDEB";"R$234.055.344,35";"3547809";"7057"
"SP";"Santo André";"2022";"AJUSTE FUNDEB";"-R$11.913,78";"3547809";"7057"
"SP";"Santo André";"2022";"FUNDEB";"R$264.707.652,34";"3547809";"7057"
"SP";"Santo Antônio da Alegria";"2012";"FUNDEB";"R$1.873.231,23";"3547908";"7059"
"SP";"Santo Antônio da Alegria";"2013";"FUNDEB";"R$2.332.472,51";"3547908";"7059"
"SP";"Santo Antônio da Alegria";"2014";"FUNDEB";"R$2.343.356,30";"3547908";"7059"
"SP";"Santo Antônio da Alegria";"2015";"FUNDEB";"R$2.675.042,38";"3547908";"7059"
"SP";"Santo Antônio da Alegria";"2016";"FUNDEB";"R$3.005.667,07";"3547908";"7059"
"SP";"Santo Antônio da Alegria";"2017";"FUNDEB";"R$3.224.500,48";"3547908";"7059"
"SP";"Santo Antônio da Alegria";"2018";"FUNDEB";"R$3.458.719,43";"3547908";"7059"
"SP";"Santo Antônio da Alegria";"2019";"FUNDEB";"R$3.611.069,73";"3547908";"7059"
"SP";"Santo Antônio da Alegria";"2021";"AJUSTE FUNDEB";"-R$50.473,95";"3547908";"7059"
"SP";"Santo Antônio da Alegria";"2021";"FUNDEB";"R$6.792.794,31";"3547908";"7059"
"SP";"Santo Antônio da Alegria";"2022";"AJUSTE FUNDEB";"R$27.416,14";"3547908";"7059"
"SP";"Santo Antônio da Alegria";"2022";"FUNDEB";"R$7.025.542,40";"3547908";"7059"
"SP";"Santo Antônio de Posse";"2012";"FUNDEB";"R$13.015.542,40";"3548005";"7061"
"SP";"Santo Antônio de Posse";"2013";"FUNDEB";"R$14.466.825,54";"3548005";"7061"
"SP";"Santo Antônio de Posse";"2014";"FUNDEB";"R$14.873.079,72";"3548005";"7061"
"SP";"Santo Antônio de Posse";"2015";"FUNDEB";"R$15.177.283,09";"3548005";"7061"
"SP";"Santo Antônio de Posse";"2016";"FUNDEB";"R$15.069.550,98";"3548005";"7061"
"SP";"Santo Antônio de Posse";"2017";"FUNDEB";"R$15.745.365,07";"3548005";"7061"
"SP";"Santo Antônio de Posse";"2018";"FUNDEB";"R$17.784.436,37";"3548005";"7061"
"SP";"Santo Antônio de Posse";"2019";"FUNDEB";"R$18.694.771,08";"3548005";"7061"
"SP";"Santo Antônio de Posse";"2021";"AJUSTE FUNDEB";"-R$77.074,38";"3548005";"7061"
"SP";"Santo Antônio de Posse";"2021";"FUNDEB";"R$23.803.228,23";"3548005";"7061"
"SP";"Santo Antônio de Posse";"2022";"AJUSTE FUNDEB";"-R$1.191,60";"3548005";"7061"
"SP";"Santo Antônio de Posse";"2022";"FUNDEB";"R$26.480.331,26";"3548005";"7061"
"SP";"Santo Antônio do Aracangua";"2012";"FUNDEB";"R$4.426.056,59";"3548054";"2939"
"SP";"Santo Antônio do Aracangua";"2013";"FUNDEB";"R$4.910.445,47";"3548054";"2939"
"SP";"Santo Antônio do Aracangua";"2014";"FUNDEB";"R$5.140.115,11";"3548054";"2939"
"SP";"Santo Antônio do Aracangua";"2015";"FUNDEB";"R$5.078.373,62";"3548054";"2939"
"SP";"Santo Antônio do Aracangua";"2016";"FUNDEB";"R$5.084.347,86";"3548054";"2939"
"SP";"Santo Antônio do Aracangua";"2017";"FUNDEB";"R$5.307.010,45";"3548054";"2939"
"SP";"Santo Antônio do Aracangua";"2018";"FUNDEB";"R$6.432.863,16";"3548054";"2939"
"SP";"Santo Antônio do Aracangua";"2019";"FUNDEB";"R$6.772.966,32";"3548054";"2939"
"SP";"Santo Antônio do Aracangua";"2021";"AJUSTE FUNDEB";"-R$25.074,84";"3548054";"2939"
"SP";"Santo Antônio do Aracangua";"2021";"FUNDEB";"R$8.371.810,20";"3548054";"2939"
"SP";"Santo Antônio do Aracangua";"2022";"AJUSTE FUNDEB";"-R$413,21";"3548054";"2939"
"SP";"Santo Antônio do Aracangua";"2022";"FUNDEB";"R$9.182.508,42";"3548054";"2939"
"SP";"Santo Antônio do Jardim";"2012";"FUNDEB";"R$1.871.399,76";"3548104";"7063"
"SP";"Santo Antônio do Jardim";"2013";"FUNDEB";"R$1.951.797,01";"3548104";"7063"
"SP";"Santo Antônio do Jardim";"2014";"FUNDEB";"R$2.201.838,80";"3548104";"7063"
"SP";"Santo Antônio do Jardim";"2015";"FUNDEB";"R$2.198.524,19";"3548104";"7063"
"SP";"Santo Antônio do Jardim";"2016";"FUNDEB";"R$2.511.845,34";"3548104";"7063"
"SP";"Santo Antônio do Jardim";"2017";"FUNDEB";"R$2.360.074,66";"3548104";"7063"
"SP";"Santo Antônio do Jardim";"2018";"FUNDEB";"R$2.504.942,99";"3548104";"7063"
"SP";"Santo Antônio do Jardim";"2019";"FUNDEB";"R$2.647.900,92";"3548104";"7063"
"SP";"Santo Antônio do Jardim";"2021";"AJUSTE FUNDEB";"-R$33.656,06";"3548104";"7063"
"SP";"Santo Antônio do Jardim";"2021";"FUNDEB";"R$3.227.293,22";"3548104";"7063"
"SP";"Santo Antônio do Jardim";"2022";"AJUSTE FUNDEB";"-R$154,48";"3548104";"7063"
"SP";"Santo Antônio do Jardim";"2022";"FUNDEB";"R$3.434.700,54";"3548104";"7063"
"SP";"Santo Antônio do Pinhal";"2012";"FUNDEB";"R$4.654.822,46";"3548203";"7065"
"SP";"Santo Antônio do Pinhal";"2013";"FUNDEB";"R$5.079.515,74";"3548203";"7065"
"SP";"Santo Antônio do Pinhal";"2014";"FUNDEB";"R$5.243.029,91";"3548203";"7065"
"SP";"Santo Antônio do Pinhal";"2015";"FUNDEB";"R$5.050.396,73";"3548203";"7065"
"SP";"Santo Antônio do Pinhal";"2016";"FUNDEB";"R$5.144.380,60";"3548203";"7065"
"SP";"Santo Antônio do Pinhal";"2017";"FUNDEB";"R$5.246.226,81";"3548203";"7065"
"SP";"Santo Antônio do Pinhal";"2018";"FUNDEB";"R$5.540.976,83";"3548203";"7065"
"SP";"Santo Antônio do Pinhal";"2019";"FUNDEB";"R$5.875.295,73";"3548203";"7065"
"SP";"Santo Antônio do Pinhal";"2021";"AJUSTE FUNDEB";"-R$49.164,15";"3548203";"7065"
"SP";"Santo Antônio do Pinhal";"2021";"FUNDEB";"R$7.178.381,50";"3548203";"7065"
"SP";"Santo Antônio do Pinhal";"2022";"AJUSTE FUNDEB";"-R$343,25";"3548203";"7065"
"SP";"Santo Antônio do Pinhal";"2022";"FUNDEB";"R$7.629.534,70";"3548203";"7065"
"SP";"Santo Expedito";"2012";"FUNDEB";"R$951.969,45";"3548302";"7067"
"SP";"Santo Expedito";"2013";"FUNDEB";"R$1.065.885,26";"3548302";"7067"
"SP";"Santo Expedito";"2014";"FUNDEB";"R$1.037.480,24";"3548302";"7067"
"SP";"Santo Expedito";"2015";"FUNDEB";"R$1.136.029,06";"3548302";"7067"
"SP";"Santo Expedito";"2016";"FUNDEB";"R$1.288.424,11";"3548302";"7067"
"SP";"Santo Expedito";"2017";"FUNDEB";"R$1.251.980,81";"3548302";"7067"
"SP";"Santo Expedito";"2018";"FUNDEB";"R$1.308.471,22";"3548302";"7067"
"SP";"Santo Expedito";"2019";"FUNDEB";"R$1.388.456,29";"3548302";"7067"
"SP";"Santo Expedito";"2021";"AJUSTE FUNDEB";"R$6.080,86";"3548302";"7067"
"SP";"Santo Expedito";"2021";"FUNDEB";"R$1.841.630,02";"3548302";"7067"
"SP";"Santo Expedito";"2022";"AJUSTE FUNDEB";"-R$88,92";"3548302";"7067"
"SP";"Santo Expedito";"2022";"FUNDEB";"R$1.977.373,13";"3548302";"7067"
"SP";"Santópolis do Aguapeí";"2012";"FUNDEB";"R$1.750.095,85";"3548401";"7069"
"SP";"Santópolis do Aguapeí";"2013";"FUNDEB";"R$1.859.388,77";"3548401";"7069"
"SP";"Santópolis do Aguapeí";"2014";"FUNDEB";"R$1.864.401,26";"3548401";"7069"
"SP";"Santópolis do Aguapeí";"2015";"FUNDEB";"R$1.962.173,83";"3548401";"7069"
"SP";"Santópolis do Aguapeí";"2016";"FUNDEB";"R$2.006.746,87";"3548401";"7069"
"SP";"Santópolis do Aguapeí";"2017";"FUNDEB";"R$2.062.617,25";"3548401";"7069"
"SP";"Santópolis do Aguapeí";"2018";"FUNDEB";"R$2.539.735,50";"3548401";"7069"
"SP";"Santópolis do Aguapeí";"2019";"FUNDEB";"R$2.846.332,76";"3548401";"7069"
"SP";"Santópolis do Aguapeí";"2021";"AJUSTE FUNDEB";"R$15.396,55";"3548401";"7069"
"SP";"Santópolis do Aguapeí";"2021";"FUNDEB";"R$3.392.028,62";"3548401";"7069"
"SP";"Santópolis do Aguapeí";"2022";"AJUSTE FUNDEB";"-R$166,01";"3548401";"7069"
"SP";"Santópolis do Aguapeí";"2022";"FUNDEB";"R$3.693.916,06";"3548401";"7069"
"SP";"Santos";"2012";"FUNDEB";"R$111.851.536,20";"3548500";"7071"
"SP";"Santos";"2013";"FUNDEB";"R$121.674.162,63";"3548500";"7071"
"SP";"Santos";"2014";"FUNDEB";"R$123.904.267,03";"3548500";"7071"
"SP";"Santos";"2015";"FUNDEB";"R$129.444.026,27";"3548500";"7071"
"SP";"Santos";"2016";"FUNDEB";"R$136.774.014,51";"3548500";"7071"
"SP";"Santos";"2017";"FUNDEB";"R$148.150.439,93";"3548500";"7071"
"SP";"Santos";"2018";"FUNDEB";"R$154.103.380,56";"3548500";"7071"
"SP";"Santos";"2019";"FUNDEB";"R$171.684.546,79";"3548500";"7071"
"SP";"Santos";"2021";"AJUSTE FUNDEB";"-R$371.955,17";"3548500";"7071"
"SP";"Santos";"2021";"FUNDEB";"R$208.586.434,83";"3548500";"7071"
"SP";"Santos";"2022";"AJUSTE FUNDEB";"-R$10.054,24";"3548500";"7071"
"SP";"Santos";"2022";"FUNDEB";"R$223.535.380,14";"3548500";"7071"
"SP";"São Bento do Sapucaí";"2012";"FUNDEB";"R$2.811.586,90";"3548609";"7073"
"SP";"São Bento do Sapucaí";"2013";"FUNDEB";"R$2.927.177,64";"3548609";"7073"
"SP";"São Bento do Sapucaí";"2014";"FUNDEB";"R$3.163.764,67";"3548609";"7073"
"SP";"São Bento do Sapucaí";"2015";"FUNDEB";"R$3.417.004,40";"3548609";"7073"
"SP";"São Bento do Sapucaí";"2016";"FUNDEB";"R$3.529.974,83";"3548609";"7073"
"SP";"São Bento do Sapucaí";"2017";"FUNDEB";"R$3.459.383,11";"3548609";"7073"
"SP";"São Bento do Sapucaí";"2018";"FUNDEB";"R$3.619.323,94";"3548609";"7073"
"SP";"São Bento do Sapucaí";"2019";"FUNDEB";"R$4.192.825,96";"3548609";"7073"
"SP";"São Bento do Sapucaí";"2021";"AJUSTE FUNDEB";"R$8.228,74";"3548609";"7073"
"SP";"São Bento do Sapucaí";"2021";"FUNDEB";"R$5.175.817,17";"3548609";"7073"
"SP";"São Bento do Sapucaí";"2022";"AJUSTE FUNDEB";"-R$263,43";"3548609";"7073"
"SP";"São Bento do Sapucaí";"2022";"FUNDEB";"R$5.852.559,16";"3548609";"7073"
"SP";"São Bernardo do Campo";"2012";"FUNDEB";"R$228.693.727,24";"3548708";"7075"
"SP";"São Bernardo do Campo";"2013";"FUNDEB";"R$255.534.514,18";"3548708";"7075"
"SP";"São Bernardo do Campo";"2014";"FUNDEB";"R$265.545.242,81";"3548708";"7075"
"SP";"São Bernardo do Campo";"2015";"FUNDEB";"R$283.268.171,79";"3548708";"7075"
"SP";"São Bernardo do Campo";"2016";"FUNDEB";"R$299.038.532,15";"3548708";"7075"
"SP";"São Bernardo do Campo";"2017";"FUNDEB";"R$311.382.941,68";"3548708";"7075"
"SP";"São Bernardo do Campo";"2018";"FUNDEB";"R$328.523.284,80";"3548708";"7075"
"SP";"São Bernardo do Campo";"2019";"FUNDEB";"R$367.545.788,64";"3548708";"7075"
"SP";"São Bernardo do Campo";"2021";"AJUSTE FUNDEB";"-R$745.996,73";"3548708";"7075"
"SP";"São Bernardo do Campo";"2021";"FUNDEB";"R$459.517.866,67";"3548708";"7075"
"SP";"São Bernardo do Campo";"2022";"AJUSTE FUNDEB";"-R$18.457,05";"3548708";"7075"
"SP";"São Bernardo do Campo";"2022";"FUNDEB";"R$514.430.320,45";"3548708";"7075"
"SP";"São Caetano do Sul";"2012";"FUNDEB";"R$51.040.264,92";"3548807";"7077"
"SP";"São Caetano do Sul";"2013";"FUNDEB";"R$59.788.046,40";"3548807";"7077"
"SP";"São Caetano do Sul";"2014";"FUNDEB";"R$63.394.257,34";"3548807";"7077"
"SP";"São Caetano do Sul";"2015";"FUNDEB";"R$66.224.186,87";"3548807";"7077"
"SP";"São Caetano do Sul";"2016";"FUNDEB";"R$68.989.703,20";"3548807";"7077"
"SP";"São Caetano do Sul";"2017";"FUNDEB";"R$73.681.585,31";"3548807";"7077"
"SP";"São Caetano do Sul";"2018";"FUNDEB";"R$81.670.616,54";"3548807";"7077"
"SP";"São Caetano do Sul";"2019";"FUNDEB";"R$88.376.685,53";"3548807";"7077"
"SP";"São Caetano do Sul";"2021";"AJUSTE FUNDEB";"R$981.201,62";"3548807";"7077"
"SP";"São Caetano do Sul";"2021";"FUNDEB";"R$113.889.174,21";"3548807";"7077"
"SP";"São Caetano do Sul";"2022";"AJUSTE FUNDEB";"R$64.647,93";"3548807";"7077"
"SP";"São Caetano do Sul";"2022";"FUNDEB";"R$127.981.453,61";"3548807";"7077"
"SP";"São Carlos";"2012";"FUNDEB";"R$43.429.456,85";"3548906";"7079"
"SP";"São Carlos";"2013";"FUNDEB";"R$50.967.382,86";"3548906";"7079"
"SP";"São Carlos";"2014";"FUNDEB";"R$55.357.164,39";"3548906";"7079"
"SP";"São Carlos";"2015";"FUNDEB";"R$56.916.384,47";"3548906";"7079"
"SP";"São Carlos";"2016";"FUNDEB";"R$59.401.566,48";"3548906";"7079"
"SP";"São Carlos";"2017";"FUNDEB";"R$62.860.422,68";"3548906";"7079"
"SP";"São Carlos";"2018";"FUNDEB";"R$67.507.217,31";"3548906";"7079"
"SP";"São Carlos";"2019";"FUNDEB";"R$77.627.811,40";"3548906";"7079"
"SP";"São Carlos";"2021";"AJUSTE FUNDEB";"R$27.309,06";"3548906";"7079"
"SP";"São Carlos";"2021";"FUNDEB";"R$102.159.595,77";"3548906";"7079"
"SP";"São Carlos";"2022";"AJUSTE FUNDEB";"-R$5.166,27";"3548906";"7079"
"SP";"São Carlos";"2022";"FUNDEB";"R$114.796.648,29";"3548906";"7079"
"SP";"São Francisco";"2012";"FUNDEB";"R$372.363,11";"3549003";"7081"
"SP";"São Francisco";"2013";"FUNDEB";"R$493.585,36";"3549003";"7081"
"SP";"São Francisco";"2014";"FUNDEB";"R$497.102,46";"3549003";"7081"
"SP";"São Francisco";"2015";"FUNDEB";"R$540.752,94";"3549003";"7081"
"SP";"São Francisco";"2016";"FUNDEB";"R$571.199,15";"3549003";"7081"
"SP";"São Francisco";"2017";"FUNDEB";"R$624.048,08";"3549003";"7081"
"SP";"São Francisco";"2018";"FUNDEB";"R$669.380,91";"3549003";"7081"
"SP";"São Francisco";"2019";"FUNDEB";"R$678.100,54";"3549003";"7081"
"SP";"São Francisco";"2021";"AJUSTE FUNDEB";"-R$6.404,76";"3549003";"7081"
"SP";"São Francisco";"2021";"FUNDEB";"R$663.927,60";"3549003";"7081"
"SP";"São Francisco";"2022";"AJUSTE FUNDEB";"-R$23,63";"3549003";"7081"
"SP";"São Francisco";"2022";"FUNDEB";"R$526.776,39";"3549003";"7081"
"SP";"São João da Boa Vista";"2012";"FUNDEB";"R$17.114.885,06";"3549102";"7083"
"SP";"São João da Boa Vista";"2013";"FUNDEB";"R$22.433.915,51";"3549102";"7083"
"SP";"São João da Boa Vista";"2014";"FUNDEB";"R$22.663.741,94";"3549102";"7083"
"SP";"São João da Boa Vista";"2015";"FUNDEB";"R$24.637.296,22";"3549102";"7083"
"SP";"São João da Boa Vista";"2016";"FUNDEB";"R$26.946.548,26";"3549102";"7083"
"SP";"São João da Boa Vista";"2017";"FUNDEB";"R$28.782.727,17";"3549102";"7083"
"SP";"São João da Boa Vista";"2018";"FUNDEB";"R$31.362.830,88";"3549102";"7083"
"SP";"São João da Boa Vista";"2019";"FUNDEB";"R$35.636.882,06";"3549102";"7083"
"SP";"São João da Boa Vista";"2021";"AJUSTE FUNDEB";"-R$101.847,98";"3549102";"7083"
"SP";"São João da Boa Vista";"2021";"FUNDEB";"R$42.763.958,99";"3549102";"7083"
"SP";"São João da Boa Vista";"2022";"AJUSTE FUNDEB";"-R$2.125,36";"3549102";"7083"
"SP";"São João da Boa Vista";"2022";"FUNDEB";"R$47.231.956,93";"3549102";"7083"
"SP";"São João das Duas Pontes";"2012";"FUNDEB";"R$741.716,16";"3549201";"7085"
"SP";"São João das Duas Pontes";"2013";"FUNDEB";"R$732.736,40";"3549201";"7085"
"SP";"São João das Duas Pontes";"2014";"FUNDEB";"R$775.803,89";"3549201";"7085"
"SP";"São João das Duas Pontes";"2015";"FUNDEB";"R$838.350,64";"3549201";"7085"
"SP";"São João das Duas Pontes";"2016";"FUNDEB";"R$931.036,26";"3549201";"7085"
"SP";"São João das Duas Pontes";"2017";"FUNDEB";"R$1.106.545,29";"3549201";"7085"
"SP";"São João das Duas Pontes";"2018";"FUNDEB";"R$1.118.385,23";"3549201";"7085"
"SP";"São João das Duas Pontes";"2019";"FUNDEB";"R$1.262.315,72";"3549201";"7085"
"SP";"São João das Duas Pontes";"2021";"AJUSTE FUNDEB";"-R$36.464,46";"3549201";"7085"
"SP";"São João das Duas Pontes";"2021";"FUNDEB";"R$1.528.547,41";"3549201";"7085"
"SP";"São João das Duas Pontes";"2022";"AJUSTE FUNDEB";"-R$72,71";"3549201";"7085"
"SP";"São João das Duas Pontes";"2022";"FUNDEB";"R$1.614.496,56";"3549201";"7085"
"SP";"São João de Iracema";"2012";"FUNDEB";"R$762.426,53";"3549250";"2941"
"SP";"São João de Iracema";"2013";"FUNDEB";"R$832.574,12";"3549250";"2941"
"SP";"São João de Iracema";"2014";"FUNDEB";"R$861.107,57";"3549250";"2941"
"SP";"São João de Iracema";"2015";"FUNDEB";"R$902.606,02";"3549250";"2941"
"SP";"São João de Iracema";"2016";"FUNDEB";"R$893.800,02";"3549250";"2941"
"SP";"São João de Iracema";"2017";"FUNDEB";"R$861.257,05";"3549250";"2941"
"SP";"São João de Iracema";"2018";"FUNDEB";"R$1.062.869,12";"3549250";"2941"
"SP";"São João de Iracema";"2019";"FUNDEB";"R$1.199.961,85";"3549250";"2941"
"SP";"São João de Iracema";"2021";"AJUSTE FUNDEB";"-R$43.494,70";"3549250";"2941"
"SP";"São João de Iracema";"2021";"FUNDEB";"R$1.498.769,73";"3549250";"2941"
"SP";"São João de Iracema";"2022";"AJUSTE FUNDEB";"-R$68,87";"3549250";"2941"
"SP";"São João de Iracema";"2022";"FUNDEB";"R$1.530.878,69";"3549250";"2941"
"SP";"São João do Pau DAlho";"2012";"FUNDEB";"R$605.257,93";"3549300";"7087"
"SP";"São João do Pau DAlho";"2013";"FUNDEB";"R$763.397,80";"3549300";"7087"
"SP";"São João do Pau DAlho";"2014";"FUNDEB";"R$769.607,18";"3549300";"7087"
"SP";"São João do Pau DAlho";"2015";"FUNDEB";"R$819.935,22";"3549300";"7087"
"SP";"São João do Pau DAlho";"2016";"FUNDEB";"R$890.070,76";"3549300";"7087"
"SP";"São João do Pau DAlho";"2017";"FUNDEB";"R$894.778,98";"3549300";"7087"
"SP";"São João do Pau DAlho";"2018";"FUNDEB";"R$1.026.028,12";"3549300";"7087"
"SP";"São João do Pau DAlho";"2019";"FUNDEB";"R$1.215.028,57";"3549300";"7087"
"SP";"São João do Pau DAlho";"2021";"AJUSTE FUNDEB";"-R$22.515,27";"3549300";"7087"
"SP";"São João do Pau DAlho";"2021";"FUNDEB";"R$1.461.259,22";"3549300";"7087"
"SP";"São João do Pau DAlho";"2022";"AJUSTE FUNDEB";"-R$64,97";"3549300";"7087"
"SP";"São João do Pau DAlho";"2022";"FUNDEB";"R$1.444.644,80";"3549300";"7087"
"SP";"São Joaquim da Barra";"2012";"FUNDEB";"R$6.101.138,39";"3549409";"7089"
"SP";"São Joaquim da Barra";"2013";"FUNDEB";"R$7.507.395,97";"3549409";"7089"
"SP";"São Joaquim da Barra";"2014";"FUNDEB";"R$7.769.679,08";"3549409";"7089"
"SP";"São Joaquim da Barra";"2015";"FUNDEB";"R$8.412.793,95";"3549409";"7089"
"SP";"São Joaquim da Barra";"2016";"FUNDEB";"R$9.549.983,19";"3549409";"7089"
"SP";"São Joaquim da Barra";"2017";"FUNDEB";"R$9.896.913,64";"3549409";"7089"
"SP";"São Joaquim da Barra";"2018";"FUNDEB";"R$10.866.189,34";"3549409";"7089"
"SP";"São Joaquim da Barra";"2019";"FUNDEB";"R$14.762.814,73";"3549409";"7089"
"SP";"São Joaquim da Barra";"2021";"AJUSTE FUNDEB";"-R$139.713,12";"3549409";"7089"
"SP";"São Joaquim da Barra";"2021";"FUNDEB";"R$18.939.015,74";"3549409";"7089"
"SP";"São Joaquim da Barra";"2022";"AJUSTE FUNDEB";"-R$892,18";"3549409";"7089"
"SP";"São Joaquim da Barra";"2022";"FUNDEB";"R$19.839.014,01";"3549409";"7089"
"SP";"São José da Bela Vista";"2012";"FUNDEB";"R$3.139.646,34";"3549508";"7091"
"SP";"São José da Bela Vista";"2013";"FUNDEB";"R$3.611.671,12";"3549508";"7091"
"SP";"São José da Bela Vista";"2014";"FUNDEB";"R$3.975.035,30";"3549508";"7091"
"SP";"São José da Bela Vista";"2015";"FUNDEB";"R$3.927.756,09";"3549508";"7091"
"SP";"São José da Bela Vista";"2016";"FUNDEB";"R$4.030.677,05";"3549508";"7091"
"SP";"São José da Bela Vista";"2017";"FUNDEB";"R$4.486.578,28";"3549508";"7091"
"SP";"São José da Bela Vista";"2018";"FUNDEB";"R$4.690.817,46";"3549508";"7091"
"SP";"São José da Bela Vista";"2019";"FUNDEB";"R$4.662.165,71";"3549508";"7091"
"SP";"São José da Bela Vista";"2021";"AJUSTE FUNDEB";"-R$60.079,02";"3549508";"7091"
"SP";"São José da Bela Vista";"2021";"FUNDEB";"R$5.437.655,20";"3549508";"7091"
"SP";"São José da Bela Vista";"2022";"AJUSTE FUNDEB";"-R$242,18";"3549508";"7091"
"SP";"São José da Bela Vista";"2022";"FUNDEB";"R$5.390.455,16";"3549508";"7091"
"SP";"São José do Barreiro";"2012";"FUNDEB";"R$2.737.888,61";"3549607";"7093"
"SP";"São José do Barreiro";"2013";"FUNDEB";"R$3.130.348,38";"3549607";"7093"
"SP";"São José do Barreiro";"2014";"FUNDEB";"R$3.041.255,81";"3549607";"7093"
"SP";"São José do Barreiro";"2015";"FUNDEB";"R$3.109.396,02";"3549607";"7093"
"SP";"São José do Barreiro";"2016";"FUNDEB";"R$3.372.290,95";"3549607";"7093"
"SP";"São José do Barreiro";"2017";"FUNDEB";"R$3.093.924,11";"3549607";"7093"
"SP";"São José do Barreiro";"2018";"FUNDEB";"R$3.614.225,79";"3549607";"7093"
"SP";"São José do Barreiro";"2019";"FUNDEB";"R$3.483.629,75";"3549607";"7093"
"SP";"São José do Barreiro";"2021";"AJUSTE FUNDEB";"R$18.755,37";"3549607";"7093"
"SP";"São José do Barreiro";"2021";"FUNDEB";"R$4.212.446,13";"3549607";"7093"
"SP";"São José do Barreiro";"2022";"AJUSTE FUNDEB";"-R$216,08";"3549607";"7093"
"SP";"São José do Barreiro";"2022";"FUNDEB";"R$4.801.299,15";"3549607";"7093"
"SP";"São José do Rio Pardo";"2012";"FUNDEB";"R$11.022.214,66";"3549706";"7095"
"SP";"São José do Rio Pardo";"2013";"FUNDEB";"R$12.166.181,95";"3549706";"7095"
"SP";"São José do Rio Pardo";"2014";"FUNDEB";"R$12.790.295,54";"3549706";"7095"
"SP";"São José do Rio Pardo";"2015";"FUNDEB";"R$13.588.157,27";"3549706";"7095"
"SP";"São José do Rio Pardo";"2016";"FUNDEB";"R$14.337.621,07";"3549706";"7095"
"SP";"São José do Rio Pardo";"2017";"FUNDEB";"R$15.372.763,12";"3549706";"7095"
"SP";"São José do Rio Pardo";"2018";"FUNDEB";"R$17.698.699,94";"3549706";"7095"
"SP";"São José do Rio Pardo";"2019";"FUNDEB";"R$18.630.524,80";"3549706";"7095"
"SP";"São José do Rio Pardo";"2021";"AJUSTE FUNDEB";"-R$80.342,95";"3549706";"7095"
"SP";"São José do Rio Pardo";"2021";"FUNDEB";"R$22.981.706,24";"3549706";"7095"
"SP";"São José do Rio Pardo";"2022";"AJUSTE FUNDEB";"-R$1.114,99";"3549706";"7095"
"SP";"São José do Rio Pardo";"2022";"FUNDEB";"R$24.785.636,51";"3549706";"7095"
"SP";"São José do Rio Preto";"2012";"FUNDEB";"R$102.751.587,58";"3549805";"7097"
"SP";"São José do Rio Preto";"2013";"FUNDEB";"R$122.125.804,33";"3549805";"7097"
"SP";"São José do Rio Preto";"2014";"FUNDEB";"R$130.032.915,38";"3549805";"7097"
